0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.092324259573018708e+02 5.092324259573019845e+02 5.092324259573020413e+02
1.666420489720269060e+01 1.666420489720450249e+01 2.554623379295874486e+01 5.086995122277984365e+02 5.086995122277985502e+02 5.091154331424899055e+02
3.306210354746232127e+01 3.306210354746271207e+01 5.101720076528184933e+01 5.071039061021777457e+02 5.071039061021780299e+02 5.087366293520061049e+02
4.893358704788185776e+01 4.893358704788254698e+01 7.634068789240838271e+01 5.044612258365812636e+02 5.044612258365814341e+02 5.080189836121858207e+02
6.402969044245466534e+01 6.402969044245470798e+01 1.014495942983819674e+02 5.008163887635183187e+02 5.008163887635184324e+02 5.068537934623807359e+02
7.811570229232778217e+01 7.811570229232820850e+01 1.262822962125544848e+02 4.962659568476850040e+02 4.962659568476851177e+02 5.051245028105736878e+02
9.097310885396196056e+01 9.097310885396207425e+01 1.507811238876958271e+02 4.909787335821623060e+02 4.909787335821623060e+02 5.027305260091048922e+02
1.024026387588981066e+02 1.024026387588984193e+02 1.748893103116519683e+02 4.852065206960702994e+02 4.852065206960703563e+02 4.996051745524988519e+02
1.122319753740143824e+02 1.122319753740146950e+02 1.985472098799196772e+02 4.792777150987410550e+02 4.792777150987410550e+02 4.957236859148487724e+02
1.203315930586823868e+02 1.203315930586826994e+02 2.216887841769696195e+02 4.735691522899285246e+02 4.735691522899286383e+02 4.911000936981473046e+02
1.266393276532300831e+02 1.266393276532304810e+02 2.442392745765730524e+02 4.684568737334117259e+02 4.684568737334117259e+02 4.857744833817114909e+02
1.311883376377203660e+02 1.311883376377206218e+02 2.661146852413281749e+02 4.642542644408444517e+02 4.642542644408445085e+02 4.797943893121049541e+02
1.341264334995268825e+02 1.341264334995271668e+02 2.872233076640896456e+02 4.611539015083652657e+02 4.611539015083653794e+02 4.731952418883295195e+02
1.357128100517982432e+02 1.357128100517983569e+02 3.074691606144284606e+02 4.591923372352970318e+02 4.591923372352970318e+02 4.659846510845697480e+02
1.362855935396173663e+02 1.362855935396175937e+02 3.267569828020278351e+02 4.581339989070797287e+02 4.582505829981639067e+02 4.582505829981639067e+02
1.362078743697935010e+02 1.362078743697937568e+02 3.449983099835192775e+02 4.495787179792835673e+02 4.580893691533043466e+02 4.580893691533043466e+02
1.358113436979051016e+02 1.358113436979051301e+02 3.621181360727080687e+02 4.402263967649377037e+02 4.584058772355730866e+02 4.584058772355730866e+02
1.353567899595983306e+02 1.353567899595985295e+02 3.780616124680605026e+02 4.299701305579618520e+02 4.588947616414046138e+02 4.588947616414046138e+02
1.350199646535885449e+02 1.350199646535888576e+02 3.928001174439563670e+02 4.187037570385960521e+02 4.593005273766330561e+02 4.593005273766332266e+02
1.348976018609527614e+02 1.348976018609530172e+02 4.063358301878718635e+02 4.063358301878720340e+02 4.594552380168188392e+02 4.594552380168188392e+02
1.351871180988471508e+02 1.361909263090297486e+02 3.990149303449506419e+02 4.119086726253152619e+02 4.593504028527771084e+02 4.597609590243215507e+02
1.359852108752301945e+02 1.399705989381354243e+02 3.901229601364175892e+02 4.156372243331616119e+02 4.590667555492440783e+02 4.606771462471276664e+02
1.370943834411979196e+02 1.459500651419706401e+02 3.798825724193678752e+02 4.175749285364089474e+02 4.586930979327858608e+02 4.621682519198353702e+02
1.382278521874889350e+02 1.536867267722953443e+02 3.685712659879420130e+02 4.179639052786307616e+02 4.583648158731294870e+02 4.641212756376261837e+02
1.390617110653555528e+02 1.625993620908105868e+02 3.565624095382029850e+02 4.171881822253506584e+02 4.582451351022437507e+02 4.663663573394696300e+02
1.392906674318063551e+02 1.719458905852010844e+02 3.443938501266262620e+02 4.156778128147242342e+02 4.585002675500253417e+02 4.687383343696939733e+02
1.386780253980655289e+02 1.807489482021488811e+02 3.328670304875614647e+02 4.138332067821175997e+02 4.592716321021255794e+02 4.711165061658911100e+02
1.370927026272198930e+02 1.876994800188647048e+02 3.231501758605749615e+02 4.119876171238806819e+02 4.606502942997601622e+02 4.734278973338659284e+02
1.345281527472872085e+02 1.912043754113463478e+02 3.167273366050388290e+02 4.103917324669907316e+02 4.626593977358384109e+02 4.756327870911829336e+02
1.311008713408740505e+02 1.899117663429803713e+02 3.148668584124787344e+02 4.092071718126772453e+02 4.652486413644969048e+02 4.777086251288218932e+02
1.270298903871858300e+02 1.835955780991843085e+02 3.177331867586976841e+02 4.085054705260641867e+02 4.683012504768244639e+02 4.796384582273495880e+02
1.226022265547115211e+02 1.733181251732315502e+02 3.242273013730255684e+02 4.082735637859535132e+02 4.716502672825598665e+02 4.814046448596643586e+02
1.181313835757097763e+02 1.606468814968161212e+02 3.327826860904795581e+02 4.084270883540931436e+02 4.750991797518072985e+02 4.829869114500372120e+02
1.139165256098853121e+02 1.470191226988553979e+02 3.420249068236907419e+02 4.088318531064186914e+02 4.784423356787529542e+02 4.843634224602665768e+02
1.102094562865201937e+02 1.336316072277158753e+02 3.509165749244823473e+02 4.093329680423951231e+02 4.814823230707904713e+02 4.855134553153443449e+02
1.071952571739482920e+02 1.215510570593200157e+02 3.586835444946711391e+02 4.097900429333057559e+02 4.840433146310082293e+02 4.864202475579712086e+02
1.049896754017003389e+02 1.118172502349621595e+02 3.647261704743856399e+02 4.101130083706368055e+02 4.859805761745560062e+02 4.870727257045008969e+02
