2.600000000000000000e+01 9.989601909520153811e-01 9.989967136571105133e-01
2.800000000000000000e+01 9.990214761670263011e-01 9.990326253158183789e-01
3.000000000000000000e+01 9.990417602838569389e-01 9.990397441316066773e-01
3.200000000000000000e+01 9.991707705425300068e-01 9.992008541551344880e-01
3.400000000000000000e+01 9.991941240017049308e-01 9.992096275627246893e-01
3.600000000000000000e+01 9.992037022012280056e-01 9.992219062347789116e-01
3.800000000000000000e+01 9.991947122160484973e-01 9.992054727353394394e-01
4.000000000000000000e+01 9.992032228130210969e-01 9.992235205379691454e-01
4.200000000000000000e+01 9.992051118090304884e-01 9.992316474331173204e-01
4.400000000000000000e+01 9.992053914730983921e-01 9.992174656222307938e-01
4.600000000000000000e+01 9.992187463645412215e-01 9.992582949663704195e-01
4.800000000000000000e+01 9.992749481784705123e-01 9.993153489329151817e-01
5.000000000000000000e+01 9.992923095659026478e-01 9.993181821489796057e-01
5.200000000000000000e+01 9.992620600347228432e-01 9.993166756765519132e-01
5.400000000000000000e+01 9.993104890253485806e-01 9.993678981517186699e-01
5.600000000000000000e+01 9.994815833136047045e-01 9.995105374588764136e-01
5.800000000000000000e+01 9.994277612502301400e-01 9.994329805700625791e-01
6.000000000000000000e+01 9.994365986621600584e-01 9.994398848627101817e-01
6.200000000000000000e+01 9.993995006514554413e-01 9.994305621656048855e-01
6.400000000000000000e+01 9.994038741054414032e-01 9.994409981191634262e-01
6.600000000000000000e+01 9.994077085977856045e-01 9.994379070150665179e-01
6.800000000000000000e+01 9.994831226761050624e-01 9.994932630726545142e-01
7.000000000000000000e+01 9.994843258316183920e-01 9.994927559001516304e-01
7.200000000000000000e+01 9.994737454221351847e-01 9.995034411256255025e-01
7.400000000000000000e+01 9.994657098024207764e-01 9.995023435300243175e-01
7.600000000000000000e+01 9.994652504047922825e-01 9.995067504747288112e-01
7.800000000000000000e+01 9.994567457062416560e-01 9.995080603583643697e-01
8.000000000000000000e+01 9.994668590908696304e-01 9.995188992279704365e-01
8.200000000000000000e+01 9.994392587938087935e-01 9.995279703203605592e-01
8.400000000000000000e+01 9.993975564784937093e-01 9.995066884780867689e-01
8.600000000000000000e+01 9.993976321539311813e-01 9.995069155043989628e-01
8.800000000000000000e+01 9.993859612101422263e-01 9.994927399351491992e-01
9.000000000000000000e+01 9.993821065551004024e-01 9.994948955163978077e-01
9.200000000000000000e+01 9.993848408560986885e-01 9.994948955163978077e-01
9.400000000000000000e+01 9.993799774024779703e-01 9.994931191360625355e-01
9.600000000000000000e+01 9.993447473611064558e-01 9.994931191360625355e-01
9.800000000000000000e+01 9.993538101818394415e-01 9.994793352230513239e-01
1.000000000000000000e+02 9.993449385151070841e-01 9.994804611065757349e-01
1.020000000000000000e+02 9.993305059021321268e-01 9.994787755536057583e-01
1.040000000000000000e+02 9.993205497996110465e-01 9.994795067404738109e-01
1.060000000000000000e+02 9.993192002173238997e-01 9.994702335933973725e-01
1.080000000000000000e+02 9.993587654451593361e-01 9.994704735200967693e-01
